State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
RI,2020,June,12 month-ending,Methadone (T40.3),42,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,44
RI,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",291,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,301
RI,2020,June,12 month-ending,Number of Drug Overdose Deaths,346,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,357
RI,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,85
RI,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,29
RI,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),43,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,June,12 month-ending,Percent with drugs specified,99.42196532,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",285,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,295
RI,2020,June,12 month-ending,Number of Deaths,11518,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,June,12 month-ending,Heroin (T40.1),11,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,12
RI,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",252,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,260
RI,2020,March,12 month-ending,Heroin (T40.1),16,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,17
RI,2020,March,12 month-ending,Number of Drug Overdose Deaths,327,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,338
RI,2020,March,12 month-ending,Number of Deaths,10577,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),43,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,March,12 month-ending,Percent with drugs specified,99.3883792,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",230,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,238
RI,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",267,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,276
RI,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",74,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,77
RI,2020,March,12 month-ending,Methadone (T40.3),33,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,35
RI,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",261,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,270
RI,2020,March,12 month-ending,Cocaine (T40.5),154,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,160
RI,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.207998487,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,22
RI,2020,May,12 month-ending,Cocaine (T40.5),160,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,166
RI,2020,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",285,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,295
RI,2020,May,12 month-ending,Methadone (T40.3),39,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,41
RI,2020,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),43,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",279,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,288
RI,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,82
RI,2020,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",247,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,255
RI,2020,May,12 month-ending,Number of Drug Overdose Deaths,343,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,354
RI,2020,May,12 month-ending,Number of Deaths,11388,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,May,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,27
RI,2020,May,12 month-ending,Heroin (T40.1),13,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,14
RI,2020,May,12 month-ending,Percent with drugs specified,99.41690962,100,0.201966983,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,November,12 month-ending,Methadone (T40.3),47,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,49
RI,2020,November,12 month-ending,Psychostimulants with abuse potential (T43.6),33,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,34
RI,2020,November,12 month-ending,Number of Drug Overdose Deaths,396,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,406
RI,2020,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),44,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,46
RI,2020,November,12 month-ending,Percent with drugs specified,99.74747475,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,November,12 month-ending,Number of Deaths,11733,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,89
RI,2020,November,12 month-ending,Heroin (T40.1),,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
RI,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",321,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,329
RI,2020,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",324,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,332
RI,2020,November,12 month-ending,Cocaine (T40.5),191,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,196
RI,2020,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",285,100,0.068183755,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,292
RI,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",314,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,323
RI,2020,October,12 month-ending,Heroin (T40.1),,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
RI,2020,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",278,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,286
RI,2020,October,12 month-ending,Psychostimulants with abuse potential (T43.6),34,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,35
RI,2020,October,12 month-ending,Number of Drug Overdose Deaths,392,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,403
RI,2020,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),46,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,48
RI,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,89
RI,2020,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",319,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,328
RI,2020,October,12 month-ending,Methadone (T40.3),45,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,47
RI,2020,October,12 month-ending,Number of Deaths,11578,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,October,12 month-ending,Percent with drugs specified,99.48979592,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,October,12 month-ending,Cocaine (T40.5),192,100,0.120918984,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,198
RI,2020,September,12 month-ending,Heroin (T40.1),,100,0.173160173,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
RI,2020,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",322,100,0.173160173,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,332
RI,2020,September,12 month-ending,Percent with drugs specified,99.48849105,100,0.173160173,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",283,100,0.173160173,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,292
